block,place_fips
360099608002018,NA
360099608003000,NA
360099608003001,NA
360099608003002,NA
360099608003003,NA
360099608003004,NA
360099608003005,NA
360099608003006,NA
360099608003007,3627331
360099608003008,3627331
360099608003009,3627331
360099608003010,3627331
360099608003011,3627331
360099608003012,NA
360099608004000,3627331
360099608004001,3627331
360099608004002,3627331
360099608004003,3627331
360099608004004,NA
360099608004005,3627331
360099608004006,3627331
360099608004007,3627331
360099608004008,3627331
360099608004009,3627331
360099608004010,NA
360099608004011,NA
360099608004012,NA
360099608004013,NA
360099608004014,3627331
360099608004015,3627331
360099608004016,3627331
360099608004017,NA
360099608004018,NA
360099608004019,NA
360099608004020,NA
360099608004021,NA
360099608004022,NA
360099608004023,NA
360099608004024,NA
360099608004025,NA
360099608004026,NA
360099610001000,NA
360099610001001,NA
360099610001002,NA
360099610001003,NA
360099610001004,NA
360099610001005,NA
360099610001006,NA
360099610001007,NA
360099610001008,NA
360099610001009,NA
360099610001010,NA
360099610001011,NA
360099610001012,NA
360099610001013,NA
360099610001014,NA
360099610001015,NA
360099610001016,NA
360099610001017,NA
360099610001018,NA
360099610001019,NA
360099610001020,NA
360099610001021,NA
360099610001022,NA
360099610001023,NA
360099610001024,NA
360099610001025,NA
360099610001026,NA
360099610001027,NA
360099610001028,NA
360099610001029,NA
360099610001030,NA
360099610001031,NA
360099610001032,NA
360099610001033,NA
360099610001034,NA
360099610001035,NA
360099610001036,NA
360099610001037,NA
360099610001038,NA
360099610001039,NA
360099610001040,NA
360099610001041,NA
360099610001042,NA
360099610001043,NA
360099610001044,NA
360099610001045,NA
360099610001046,NA
360099610001047,NA
360099610001048,NA
360099610001049,NA
360099610002000,NA
360099610002001,NA
360099610002002,NA
360099610002003,NA
360099610002004,NA
360099610002005,NA
360099610002006,NA
360099610002007,NA
360099610002008,NA
360099610002009,NA
360099610002010,NA
360099610002011,NA
360099610002012,NA
360099610002013,NA
360099610002014,NA
360099610002015,NA
360099610002016,NA
360099610002017,NA
360099610002018,NA
360099610002019,NA
360099610002020,NA
360099610002021,NA
360099610002022,NA
360099610002023,NA
360099610002024,NA
360099610002025,NA
360099610002026,NA
360099610002027,NA
360099610002028,NA
360099610002029,NA
360099610002030,NA
360099610002031,NA
360099610002032,NA
360099610002033,NA
360099610002034,NA
360099610002035,NA
360099610002036,NA
360099610002037,3680632
360099610002038,NA
360099610002039,NA
360099610002040,NA
360099610002041,NA
360099610002042,3680632
360099610002043,3680632
360099610002044,3680632
360099610002045,3680632
360099610002046,3680632
360099610002047,3680632
360099610002048,NA
360099610002049,NA
360099610002050,NA
360099610002051,NA
360099610002052,NA
360099610002053,NA
360099610002054,NA
360099610002055,NA
360099610002056,NA
360099610002057,NA
360099610002058,NA
360099610002059,NA
360099610002060,NA
360099610003000,NA
360099610003001,NA
360099610003002,NA
360099610003003,NA
360099610003004,NA
360099610003005,NA
360099610003006,NA
360099610003007,NA
360099610003008,NA
360099610003009,NA
360099610003010,NA
360099610003011,NA
360099610003012,NA
360099610003013,NA
360099610003014,NA
360099610003015,NA
360099610003016,NA
360099610003017,NA
360099610003018,NA
360099610003019,NA
360099610003020,NA
360099610003021,NA
360099610003022,NA
360099610003023,NA
360099610003024,NA
360099610003025,NA
360099610003026,NA
360099610003027,NA
360099610003028,NA
360099610003029,NA
360099610003030,NA
360099610003031,NA
360099610003032,NA
360099610003033,NA
360099610003034,NA
360099610003035,NA
360099610003036,NA
360099610003037,NA
360099610003038,NA
360099610003039,NA
360099610003040,NA
360099610003041,NA
360099610003042,NA
360099610003043,NA
360099610003044,NA
360099610003045,NA
360099610003046,NA
360099610003047,NA
360099610003048,NA
360099610003049,NA
360099610003050,NA
360099610003051,NA
360099610003052,NA
360099610003053,NA
360099610003054,NA
360099610003055,NA
360099610003056,NA
360099610003057,NA
360099610003058,NA
360099610003059,NA
360099610003060,NA
360099610003061,NA
360099610003062,NA
360099610003063,NA
360099610004000,NA
360099610004001,NA
360099610004002,NA
360099610004003,NA
360099610004004,NA
360099610004005,NA
360099610004006,NA
360099610004007,NA
360099610004008,NA
360099610004009,NA
360099610004010,NA
360099610004011,NA
360099610004012,NA
360099610004013,NA
360099610004014,NA
360099610004015,NA
360099610004016,NA
360099610004017,NA
360099610004018,NA
360099610004019,NA
360099610004020,NA
360099610004021,NA
360099610004022,NA
360099610004023,NA
360099610004024,NA
360099610004025,NA
360099610004026,NA
360099610004027,NA
360099610004028,NA
360099610004029,NA
360099610004030,NA
360099610004031,NA
360099610004032,NA
360099610004033,NA
360099610004034,NA
360099610004035,3680632
360099610004036,3680632
360099610004037,3680632
360099610004038,3680632
360099610004039,NA
360099610004040,NA
360099610004041,NA
360099610004042,NA
360099610004043,NA
360099610004044,NA
360099610004045,NA
360099610004046,3680632
360099610004047,3680632
360099610004048,3680632
360099610004049,3680632
360099610004050,3680632
360099610004051,3680632
360099610004052,3680632
360099611001000,NA
360099611001001,NA
360099611001002,NA
360099611001003,NA
360099611001004,NA
360099611001005,NA
360099611001006,NA
360099611001007,NA
360099611001008,NA
360099611001009,NA
360099611001010,NA
360099611001011,NA
360099611001012,NA
360099611001013,NA
360099611001014,NA
360099611001015,NA
360099611001016,NA
360099611001017,NA
360099611001018,NA
360099611001019,NA
360099611001020,NA
360099611001021,NA
360099611001022,NA
360099611001023,NA
360099611001024,NA
360099611001025,NA
360099611001026,NA
360099611001027,NA
360099611001028,NA
360099611001029,NA
360099611001030,NA
360099611001031,NA
360099611001032,NA
360099611001033,NA
360099611001034,NA
360099611001035,NA
360099611001036,NA
360099611001037,NA
360099611001038,NA
360099611001039,NA
360099611001040,NA
360099611001041,NA
360099611001042,NA
360099611001043,NA
360099611001044,NA
360099611001045,NA
360099611001046,NA
360099611001047,NA
360099611001048,NA
360099611001049,NA
360099611001050,NA
360099611001051,NA
360099611002000,NA
360099611002001,NA
360099611002002,NA
360099611002003,NA
360099611002004,NA
360099611002005,NA
360099611002006,NA
360099611002007,NA
360099611002008,NA
360099611002009,NA
360099611002010,NA
360099611002011,NA
360099611002012,NA
360099611002013,NA
360099611002014,NA
360099611002015,NA
360099611002016,NA
360099611002017,NA
360099611002018,NA
360099611002019,NA
360099611002020,NA
360099611002021,NA
360099611002022,NA
360099611002023,NA
360099611002024,NA
360099611002025,NA
360099611002026,NA
360099611002027,NA
360099611002028,NA
360099611002029,NA
360099611002030,NA
360099611002031,NA
360099611002032,NA
360099611002033,NA
360099611002034,NA
360099611002035,NA
360099611002036,NA
360099611002037,NA
360099611002038,NA
360099611002039,NA
360099611002040,NA
360099611002041,NA
360099611002042,NA
360099611002043,NA
360099611002044,NA
360099611002045,NA
360099611002046,3601286
360099611002047,NA
360099611002048,NA
360099611003000,NA
360099611003001,NA
360099611003002,NA
360099611003003,NA
360099611003004,NA
360099611003005,NA
360099611003006,NA
360099611003007,NA
360099611003008,NA
360099611003009,NA
360099611003010,NA
360099611003011,NA
360099611003012,NA
360099611003013,3601286
360099611003014,3601286
360099611003015,NA
360099611003016,NA
360099611003017,NA
360099611003018,NA
360099611003019,NA
360099611003020,3601286
360099611003021,3601286
360099611003022,3601286
360099611003023,3601286
360099611003024,3601286
360099611003025,3601286
360099611003026,3601286
360099611003027,3601286
360099611003028,NA
360099611003029,3601286
360099611003030,3601286
360099611003031,3601286
360099611003032,3601286
360099611003033,NA
360099611004000,NA
360099611004001,3664551
360099611004002,3664551
360099611004003,3664551
360099611004004,NA
360099611004005,NA
360099611004006,NA
360099611004007,3664551
360099611004008,3664551
360099611004009,3601286
360099611004010,3664551
360099611004011,NA
360099611004012,3601286
360099611004013,3601286
360099611004014,NA
360099611004015,3601286
360099611004016,3601286
360099611004017,3601286
360099611004018,3601286
360099611004019,3601286
360099611004020,3664551
360099611004021,NA
360099611004022,NA
360099611004023,3664551
360099611004024,3664551
360099611004025,3664551
360099611004026,3664551
360099611004027,3664551
360099611004028,3664551
360099611004029,3601286
360099611004030,3664551
360099611004031,3664551
360099611004032,3664551
360099611004033,3601286
360099611004034,3664551
360099611004035,3664551
360099611004036,3664551
360099611004037,3664551
360099612001000,NA
360099612001001,NA
360099612001002,NA
360099612001003,NA
360099612001004,NA
360099612001005,NA
360099612001006,NA
360099612001007,NA
360099612001008,NA
360099612001009,NA
360099612001010,NA
360099612001011,NA
360099612001012,NA
360099612001013,3680632
360099612001014,3680632
360099612001015,3680632
360099612001016,3680632
360099612001017,3680632
360099612001018,3680632
360099612001019,3680632
360099612001020,3680632
360099612001021,3680632
360099612001022,3680632
360099612001023,3680632
360099612001024,NA
360099612001025,3659498
360099612001026,3659498
360099612001027,3659498
360099612001028,3659498
360099612001029,3659498
360099612001030,3659498
360099612001031,3680632
360099612001032,3680632
360099612001033,NA
360099612001034,NA
360099612001035,NA
360099612001036,3680632
360099612001037,3680632
360099612001038,NA
360099612001039,3659498
360099612001040,3659498
360099612001041,3659498
360099612001042,3659498
360099612001043,3659498
360099612001044,3659498
360099612002000,NA
360099612002001,NA
360099612002002,NA
360099612002003,NA
360099612002004,3659498
360099612002005,3659498
360099612002006,NA
360099612002007,3659498
360099612002008,3659498
360099612002009,3659498
360099612002010,NA
360099612002011,NA
360099612002012,NA
360099612002013,NA
360099612002014,NA
360099612002015,NA
360099612002016,NA
360099612002017,NA
360099612002018,NA
360099612002019,NA
360099612002020,NA
360099612002021,NA
360099612002022,NA
360099612002023,NA
360099612002024,NA
360099612002025,NA
360099612002026,NA
360099612003000,3680632
360099612003001,3680632
360099612003002,NA
360099612003003,NA
360099612003004,NA
360099612003005,NA
360099612003006,NA
360099612003007,NA
360099612003008,NA
360099612003009,3680632
360099612003010,3659498
360099612003011,3659498
360099612003012,3659498
360099612003013,3659498
360099612003014,NA
360099612003015,NA
360099612003016,NA
360099612003017,NA
360099612003018,NA
360099612003019,NA
360099612003020,NA
360099612003021,NA
360099612003022,NA
360099612003023,NA
360099612003024,NA
360099612003025,NA
360099612003026,NA
360099612003027,NA
360099612003028,NA
360099612003029,NA
360099612003030,NA
360099612004000,3680632
360099612004001,3680632
360099612004002,3680632
360099612004003,NA
360099612004004,NA
360099612004005,NA
360099612004006,NA
360099612004007,NA
360099612004008,NA
360099612004009,NA
360099612004010,NA
360099612004011,NA
360099612004012,NA
360099612004013,NA
360099612004014,NA
360099612004015,NA
360099612004016,NA
360099612004017,NA
360099612004018,NA
360099612004019,NA
360099612004020,NA
360099612004021,NA
360099612004022,NA
360099612004023,NA
360099612004024,NA
360099612004025,NA
360099612004026,NA
360099612004027,NA
360099612004028,NA
360099612004029,NA
360099612004030,NA
360099612004031,NA
360099612004032,NA
360099612004033,NA
360099612004034,NA
360099612004035,NA
360099612004036,NA
360099612004037,NA
360099612004038,NA
360099612004039,NA
360099612004040,NA
360099612004041,NA
360099612004042,NA
360099612004043,NA
360099612004044,NA
360099613011000,NA
360099613011001,NA
360099613011002,NA
360099613011003,NA
360099613011004,NA
360099613011005,NA
360099613011006,NA
360099613011007,NA
360099613011008,NA
360099613011009,NA
360099613011010,NA
360099613011011,NA
360099613011012,NA
360099613011013,NA
360099613011014,NA
360099613011015,NA
360099613011016,NA
360099613011017,NA
360099613011018,NA
360099613011019,NA
360099613011020,NA
360099613011021,NA
360099613011022,NA
360099613011023,NA
360099613011024,NA
360099613011025,NA
360099613011026,NA
360099613011027,NA
360099613011028,NA
360099613011029,NA
360099613011030,NA
360099613011031,NA
360099613011032,NA
360099613011033,NA
360099613012000,NA
360099613012001,NA
360099613012002,NA
360099613012003,3664749
360099613012004,3664749
360099613012005,3664749
360099613012006,NA
360099613012007,NA
360099613012008,NA
360099613012009,NA
360099613012010,NA
360099613012011,NA
360099613012012,NA
360099613012013,NA
360099613012014,NA
360099613012015,NA
360099613012016,NA
360099613012017,NA
360099613012018,NA
360099613012019,NA
360099613012020,NA
360099613012021,NA
360099613012022,NA
360099613012023,NA
360099613012024,NA
360099613012025,NA
360099613012026,NA
360099613012027,NA
360099613012028,NA
360099613012029,NA
360099613012030,NA
360099613012031,NA
360099613012032,NA
360099613012033,NA
360099613012034,NA
360099613012035,3642378
360099613012036,NA
360099613012037,NA
360099613012038,NA
360099613012039,NA
360099613012040,NA
360099613012041,NA
360099613012042,NA
360099613012043,NA
360099613012044,NA
360099613012045,NA
360099613012046,NA
360099613012047,NA
360099613012048,3642378
360099613012049,3642378
360099613012050,3642378
360099613012051,3642378
360099613012052,3642378
360099613012053,3642378
360099613012054,3642378
360099613012055,3642378
360099613012056,NA
360099613012057,NA
360099613012058,NA
360099613012059,NA
360099613012060,NA
360099613012061,NA
360099613012062,NA
360099613012063,NA
360099613012064,NA
360099613012065,NA
360099613012066,NA
360099613012067,NA
360099613012068,NA
360099613012069,NA
360099613012070,NA
360099613012071,NA
360099613012072,NA
360099613012073,NA
360099613012074,NA
360099613012075,NA
360099613012076,NA
360099613012077,NA
360099613012078,3664749
360099613012079,3664749
360099613012080,NA
360099613012081,NA
360099613012082,NA
360099613012083,NA
360099613012084,NA
360099613012085,NA
360099613012086,NA
360099613012087,NA
360099613012088,NA
360099613012089,NA
360099613012090,NA
360099613012091,NA
360099613012092,NA
360099613012093,NA
360099613012094,NA
360099613012095,NA
360099613012096,NA
360099613012097,NA
360099613012098,NA
360099613012099,NA
360099613012100,NA
360099613012101,NA
360099613012102,NA
360099613012103,NA
360099613012104,NA
360099613012105,NA
360099613012106,NA
360099613012107,NA
360099613012108,NA
360099613012109,NA
360099613012110,NA
360099613012111,NA
360099613012112,NA
360099613012113,NA
360099613012114,NA
360099613012115,NA
360099613012116,NA
360099613012117,NA
360099613012118,NA
360099613012119,NA
360099613012120,NA
360099613012121,NA
360099613012122,NA
360099613012123,NA
360099613012124,NA
360099613012125,NA
360099613012126,NA
360099613012127,NA
360099613012128,NA
360099613012129,NA
360099613012130,NA
360099613012131,NA
360099613012132,NA
360099613012133,NA
360099613012134,NA
360099613012135,3642378
360099613012136,NA
360099613012137,3642378
360099613012138,3642378
360099613012139,3642378
360099613012140,3642378
360099613012141,3642378
360099613012142,3642378
360099613012143,3642378
360099613012144,3642378
360099613012145,3642378
360099613012146,3642378
360099613012147,3642378
360099613012148,3642378
360099613012149,NA
360099613012150,NA
360099613012151,NA
360099613012152,NA
360099613012153,NA
360099613012154,NA
360099613012155,3642378
360099613012156,3642378
360099613012157,NA
360099613012158,NA
360099613012159,NA
360099613012160,NA
360099613012161,NA
360099613012162,NA
360099613012163,NA
360099613012164,NA
360099613012165,NA
360099613012166,NA
360099613012167,NA
360099613021000,3601286
360099613021001,3601286
360099613021002,NA
360099613021003,3601286
360099613021004,3601286
360099613021005,3601286
360099613021006,3601286
360099613021007,NA
360099613021008,NA
360099613021009,3664551
360099613021010,3601286
360099613021011,3601286
360099613021012,3601286
360099613021013,3664551
360099613021014,3664551
360099613021015,3664551
360099613021016,3664551
360099613021017,3664551
360099613021018,3664551
360099613021019,3664551
360099613021020,3664551
360099613021021,3664551
360099613021022,NA
360099613021023,NA
360099613022000,NA
360099613022001,NA
360099613022002,NA
360099613022003,NA
360099613022004,NA
360099613022005,NA
360099613022006,NA
360099613022007,NA
360099613022008,NA
360099613022009,NA
360099613022010,NA
360099613022011,NA
360099613022012,NA
360099613022013,NA
360099613022014,NA
360099613022015,NA
360099613022016,NA
360099613022017,NA
360099613022018,NA
360099613022019,NA
360099613022020,NA
360099613022021,NA
360099613022022,NA
360099613022023,NA
360099613022024,NA
360099613022025,NA
360099613022026,NA
360099614001000,NA
360099614001001,NA
360099614001002,NA
360099614001003,NA
360099614001004,NA
360099614001005,NA
360099614001006,NA
360099614001007,NA
360099614001008,NA
360099614001009,NA
360099614001010,NA
360099614001011,NA
360099614001012,NA
360099614001013,NA
360099614001014,NA
360099614001015,NA
360099614001016,NA
360099614001017,NA
360099614001018,NA
360099614001019,NA
360099614001020,NA
360099614001021,NA
360099614001022,NA
360099614001023,NA
360099614001024,NA
360099614001025,NA
360099614001026,NA
360099614001027,NA
360099614001028,NA
360099614001029,NA
360099614001030,NA
360099614001031,NA
360099614001032,NA
360099614001033,NA
360099614001034,NA
360099614001035,NA
360099614001036,NA
360099614001037,NA
360099614001038,NA
360099614001039,NA
360099614001040,NA
360099614001041,NA
360099614001042,NA
360099614001043,NA
360099614001044,NA
360099614001045,NA
360099614001046,NA
360099614001047,NA
360099614001048,NA
360099614001049,NA
360099614001050,NA
360099614001051,NA
360099614001052,NA
360099614001053,NA
360099614001054,NA
360099614001055,NA
360099614001056,NA
360099614001057,NA
360099614001058,NA
360099614001059,NA
360099614001060,NA
360099614001061,NA
360099614001062,NA
360099614001063,NA
360099614001064,NA
360099614001065,NA
360099614001066,NA
360099614001067,NA
360099614001068,NA
360099614001069,NA
360099614001070,NA
360099614001071,NA
360099614001072,NA
360099614001073,NA
360099614002000,NA
360099614002001,NA
360099614002002,NA
360099614002003,NA
360099614002004,NA
360099614002005,NA
360099614002006,NA
360099614002007,NA
360099614002008,NA
360099614002009,NA
360099614002010,NA
360099614002011,NA
360099614002012,NA
360099614002013,NA
360099614002014,NA
360099614002015,NA
360099614002016,NA
360099614002017,NA
360099614002018,NA
360099614002019,NA
360099614002020,NA
360099614002021,NA
360099614002022,NA
360099614002023,NA
360099614002024,NA
360099614002025,NA
360099614002026,NA
360099614002027,NA
360099614002028,NA
360099614002029,NA
360099614002030,NA
360099614002031,NA
360099614002032,NA
360099614002033,NA
360099614002034,NA
360099614002035,NA
360099614002036,NA
360099614002037,NA
360099614002038,NA
360099614002039,NA
360099614002040,NA
360099614002041,NA
360099614002042,NA
360099614002043,NA
360099614002044,NA
360099614002045,NA
360099614002046,NA
360099614002047,NA
360099614002048,NA
360099614002049,3622843
360099614002050,3622843
360099614002051,3622843
360099614002052,3622843
360099614002053,3622843
360099614002054,3622843
360099614002055,3622843
360099614002056,NA
360099614002057,NA
360099614002058,NA
360099614002059,NA
360099614003000,3622843
360099614003001,3622843
360099614003002,3622843
360099614003003,3660576
360099614003004,3660576
360099614003005,3660576
360099614003006,3660576
360099614003007,3660576
360099614003008,3660576
360099614003009,3660576
360099614003010,3660576
360099614003011,3660576
360099614003012,3660576
360099614003013,3660576
360099614003014,3660576
360099614003015,3660576
360099614003016,3660576
360099614003017,NA
360099614003018,NA
360099614003019,NA
360099614003020,NA
360099614003021,3660576
360099614003022,3660576
360099614003023,3660576
360099614003024,NA
360099614003025,NA
360099614003026,3660576
360099614003027,NA
360099614003028,3660576
360099614003029,NA
360099614003030,NA
360099614003031,NA
360099614003032,NA
360099614003033,NA
360099614003034,NA
360099614003035,NA
360099614003036,3660576
360099614003037,3660576
360099614003038,3660576
360099614003039,3660576
360099614003040,3660576
360099614003041,3660576
360099614004000,3622843
360099614004001,3622843
360099614004002,3660576
360099614004003,3660576
360099614004004,3622843
360099614004005,NA
360099614004006,NA
360099614004007,NA
360099614004008,NA
360099614004009,3660576
360099614004010,3660576
360099614004011,3660576
360099614004012,3660576
360099614004013,3660576
360099614004014,3660576
360099614004015,3660576
360099614004016,3660576
360099614004017,3660576
360099614004018,3660576
360099614004019,3660576
360099614004020,3660576
360099614004021,3660576
360099614004022,NA
360099614004023,NA
360099614004024,NA
360099614004025,NA
360099614004026,NA
360099614004027,NA
360099614004028,NA
360099614004029,NA
360099614004030,NA
360099614004031,NA
360099614004032,NA
360099614004033,3660576
360099614004034,3660576
360099614004035,3660576
360099614004036,3660576
360099614004037,3660576
360099614004038,3660576
360099614004039,3660576
360099614004040,NA
360099614004041,NA
360099614004042,NA
360099614004043,NA
360099614004044,NA
360099614004045,NA
360099614004046,NA
360099614004047,NA
360099614004048,NA
360099614004049,NA
360099614004050,NA
360099614004051,NA
360099614004052,NA
360099614004053,NA
360099614004054,NA
360099614004055,NA
360099614004056,NA
360099614004057,NA
360099614004058,NA
360099614004059,NA
360099614004060,NA
360099614004061,NA
360099614004062,NA
360099614004063,NA
360099614004064,NA
360099614004065,NA
360099614004066,NA
360099614004067,NA
360099614004068,NA
360099614004069,NA
360099614004070,NA
360099614004071,NA
360099614004072,NA
360099614004073,NA
360099614004074,NA
360099614004075,NA
360099614004076,NA
360099614004077,NA
360099614004078,NA
360099614004079,NA
360099614004080,NA
360099614004081,NA
360099614004082,NA
360099614004083,NA
360099614004084,NA
360099614004085,NA
360099614004086,NA
360099614004087,NA
360099614004088,NA
360099614004089,NA
360099614004090,NA
360099614004091,NA
360099614004092,NA
360099614004093,NA
360099614004094,NA
360099614004095,NA
360099614004096,NA
360099614004097,NA
360099614004098,NA
360099614004099,NA
360099614004100,NA
360099614004101,NA
360099614004102,NA
360099614004103,NA
360099614004104,NA
360099614004105,NA
360099614004106,NA
360099614004107,NA
360099614004108,NA
360099614004109,NA
360099614004110,NA
360099614004111,NA
360099614004112,NA
360099614004113,NA
360099614004114,NA
360099614004115,NA
360099614004116,NA
360099614004117,NA
360099614004118,NA
360099614004119,NA
360099614004120,NA
360099614004121,NA
360099614004122,NA
360099614004123,NA
360099614004124,NA
360099614004125,NA
360099614004126,NA
360099614004127,NA
360099614004128,NA
360099614004129,NA
360099614004130,NA
360099614004131,NA
360099614004132,NA
360099614004133,NA
360099614004134,NA
360099614004135,NA
360099614004136,NA
360099614004137,NA
360099614004138,NA
360099614004139,NA
360099614004140,NA
360099614004141,NA
360099614004142,NA
360099614004143,NA
360099614004144,NA
360099614004145,NA
360099614004146,NA
360099615001000,3654716
360099615001001,3654716
360099615001002,3654716
360099615001003,3654716
360099615001004,3654716
360099615001005,3654716
360099615001006,3654716
360099615001007,3654716
360099615001008,3654716
360099615001009,3654716
360099615001010,3654716
360099615001011,3654716
360099615001012,3654716
360099615001013,3654716
360099615001014,3654716
360099615001015,3654716
360099615001016,3654716
360099615001017,3654716
360099615001018,3654716
360099615001019,3654716
360099615001020,3654716
360099615001021,3654716
360099615001022,3654716
360099615001023,3654716
360099615001024,3654716
360099615001025,3654716
360099615001026,3654716
360099615001027,3654716
360099615001028,3654716
360099615001029,3654716
360099615001030,3654716
360099615001031,3654716
360099615001032,3654716
360099615001033,3654716
360099615002000,3654716
360099615002001,3654716
360099615002002,3654716
360099615002003,3654716
360099615002004,3654716
360099615002005,3654716
360099615002006,3654716
360099615002007,3654716
360099615002008,3654716
360099615002009,3654716
360099615002010,3654716
360099615002011,3654716
360099615002012,3654716
360099615002013,3654716
360099615002014,3654716
360099615002015,3654716
360099615002016,3654716
360099615002017,3654716
360099615002018,3654716
360099615002019,3654716
360099615002020,3654716
360099615002021,3654716
360099615002022,3654716
360099615002023,3654716
360099615002024,3654716
360099615002025,3654716
360099615002026,3654716
360099615002027,3654716
360099615002028,3654716
360099615002029,3654716
360099615002030,3654716
360099615002031,3654716
360099615002032,3654716
360099615002033,3654716
360099615002034,3654716
360099615002035,3654716
360099615002036,3654716
360099615002037,3654716
360099615002038,3654716
360099615002039,3654716
360099615002040,3654716
360099615002041,3654716
360099615002042,3654716
360099615002043,3654716
360099615002044,3654716
360099615002045,3654716
360099615002046,3654716
360099615002047,3654716
360099615002048,3654716
360099615002049,3654716
360099615002050,3654716
360099615002051,3654716
360099615002052,3654716
360099615002053,3654716
360099615002054,3654716
360099615002055,3654716
360099616001000,3654716
360099616001001,3654716
360099616001002,3654716
360099616001003,3654716
360099616001004,3654716
360099616001005,3654716
360099616001006,3654716
360099616001007,3654716
360099616001008,3654716
360099616001009,3654716
360099616001010,3654716
360099616001011,3654716
360099616002000,3654716
360099616002001,3654716
360099616002002,3654716
360099616002003,3654716
360099616002004,3654716
360099616002005,3654716
360099616002006,3654716
360099616002007,3654716
360099616002008,3654716
360099616002009,3654716
360099616002010,3654716
360099616002011,3654716
360099616003000,3654716
360099616003001,3654716
360099616003002,3654716
360099616003003,3654716
360099616003004,3654716
360099616003005,3654716
360099616003006,3654716
360099616003007,3654716
360099616003008,3654716
360099616003009,3654716
360099616003010,3654716
360099616003011,3654716
360099616003012,3654716
360099616003013,3654716
360099616003014,3654716
360099616003015,3654716
360099616003016,3654716
360099616003017,3654716
360099616003018,3654716
360099616003019,3654716
360099616003020,3654716
360099616003021,3654716
360099616003022,3654716
360099616003023,3654716
360099616003024,3654716
360099616003025,3654716
360099616003026,3654716
360099616003027,3654716
360099616003028,3654716
360099616004000,3654716
360099616004001,3654716
360099616004002,3654716
360099616004003,3654716
360099616004004,3654716
360099616004005,3654716
360099616004006,3654716
360099616004007,3654716
360099616004008,3654716
360099616004009,3654716
360099616004010,3654716
360099616004011,3654716
360099616004012,3654716
360099617001000,3654716
360099617001001,3654716
360099617001002,3654716
360099617001003,3654716
360099617001004,3654716
360099617001005,3654716
360099617001006,3654716
360099617001007,3654716
360099617001008,3654716
360099617001009,3654716
360099617001010,3654716
360099617001011,3654716
360099617001012,3654716
360099617001013,3654716
360099617001014,3654716
360099617001015,3654716
360099617001016,3654716
360099617001017,3654716
360099617001018,3654716
360099617002000,3654716
360099617002001,3654716
360099617002002,3654716
360099617002003,3654716
360099617002004,3654716
360099617002005,3654716
360099617002006,3654716
360099617002007,3654716
360099617002008,3654716
360099617002009,3654716
360099617002010,3654716
360099617002011,3654716
360099617002012,3654716
360099617002013,3654716
360099617002014,3654716
360099617002015,3654716
360099617002016,3654716
360099617002017,3654716
360099617002018,3654716
360099617002019,3654716
360099617002020,3654716
360099617002021,3654716
360099617002022,3654716
360099617002023,3654716
360099617002024,3654716
360099617002025,3654716
360099617002026,3654716
360099617002027,3654716
360099617002028,3654716
360099617003000,3654716
360099617003001,3654716
360099617003002,3654716
360099617003003,3654716
360099617003004,3654716
360099617003005,3654716
360099617003006,3654716
360099617003007,3654716
360099617003008,3654716
360099617003009,3654716
360099617003010,3654716
360099617003011,3654716
360099617003012,3654716
360099617003013,3654716
360099617003014,3654716
360099617003015,3654716
360099617003016,3654716
360099617003017,3654716
360099617003018,3654716
360099617003019,3654716
360099618001000,3654716
360099618001001,3654716
360099618001002,3654716
360099618001003,3654716
360099618001004,3654716
360099618001005,3654716
360099618001006,3654716
360099618001007,3654716
360099618001008,3654716
360099618001009,3654716
360099618001010,3654716
360099618001011,3654716
360099618001012,3654716
360099618001013,3654716
360099618001014,3654716
360099618001015,3654716
360099618001016,3654716
360099618001017,3654716
360099618001018,3654716
360099618001019,3654716
360099618001020,3654716
360099618001021,3654716
360099618002000,3654716
360099618002001,3654716
360099618002002,3654716
360099618002003,3654716
360099618002004,3654716
360099618002005,3654716
360099618002006,3654716
360099618002007,3654716
360099618002008,3654716
360099618002009,3654716
360099618002010,3654716
360099618003000,3654716
360099618003001,3654716
360099618003002,3654716
360099618003003,3654716
360099618003004,3654716
360099618003005,3654716
360099618003006,3654716
360099618003007,3654716
360099618003008,3654716
360099618003009,3654716
360099618003010,3654716
360099618003011,3654716
360099618003012,3654716
360099618003013,3654716
360099618003014,3654716
360099618003015,3654716
360099618004000,3654716
360099618004001,3654716
360099618004002,3654716
360099618004003,3654716
360099618004004,3654716
360099618004005,3654716
360099618004006,3654716
360099618004007,3654716
360099618004008,3654716
360099618004009,3654716
360099618004010,3654716
360099618004011,3654716
360099618004012,3654716
360099618004013,3654716
360099618004014,3654716
360099618004015,3654716
360099618004016,3654716
360099618004017,3654716
360099618004018,3654716
360099618004019,3654716
360099618004020,3654716
360099618004021,3654716
360099618004022,3654716
360099618004023,3654716
360099618005000,3654716
360099618005001,3654716
360099618005002,3654716
360099618005003,3654716
360099618005004,3654716
360099618005005,3654716
360099618005006,3654716
360099618005007,3654716
360099618005008,3654716
360099618005009,3654716
360099618005010,3654716
360099618005011,3654716
360099618005012,3654716
360099618006000,3654716
360099618006001,3654716
360099618006002,3654716
360099618006003,3654716
360099618006004,3654716
360099618006005,3654716
360099618006006,3654716
360099618006007,3654716
360099618006008,3654716
360099618006009,3654716
360099618006010,3654716
360099618006011,3654716
360099618006012,3654716
360099618006013,3654716
360099618006014,3654716
360099618006015,3654716
